filename,imageID,isTarget,url,comments,type,category
sci118.png,I118,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci118.png,,,
sci119.png,I119,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci119.png,,,
sci120.png,I120,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci120.png,,,
sci121.png,I121,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci121.png,,,
sci122.png,I122,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci122.png,,,
sci123.png,I123,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci123.png,,,
sci124.png,I124,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci124.png,,,
sci125.png,I125,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci125.png,,,
sci126.png,I126,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci126.png,,,
sci127.png,I127,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci127.png,,,
sci128.png,I128,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci128.png,,,
sci129.png,I129,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci129.png,,,
sci130.png,I130,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci130.png,,,
sci131.png,I131,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci131.png,,,
sci132.png,I132,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci132.png,,,
sci133.png,I133,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci133.png,,,
sci134.png,I134,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci134.png,,,
sci135.png,I135,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci135.png,,,
sci136.png,I136,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci136.png,,,
sci137.png,I137,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci137.png,,,
sci138.png,I138,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci138.png,,,
sci139.png,I139,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci139.png,,,
sci140.png,I140,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci140.png,,,
sci141.png,I141,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci141.png,,,
sci142.png,I142,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci142.png,,,
sci143.png,I143,0,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis1K/sci143.png,,,
